Country/Region,Update Date,Deaths,Recovered,Latitude,Longitude,Province/State
Mainland China,3/7/2020,0,0,0,106.8748,Guizhou
Singapore,3/7/2020,0,0,0,103.8333,
Mainland China,3/5/2020,0,0,0,117.323,Tianjin
Mainland China,3/5/2020,0,0,0,112.2922,Shanxi
Mainland China,3/7/2020,0,0,0,122.6085,Liaoning
Mainland China,3/7/2020,0,0,0,103.8343,Gansu
Hong Kong,3/7/2020,0,0,0,114.2,Hong Kong
Mainland China,3/6/2020,0,0,0,126.1923,Jilin
Malaysia,3/7/2020,0,0,0,112.5,
Bahrain,3/7/2020,0,0,0,50.55,
Austria,3/7/2020,0,0,0,14.5501,
Mainland China,3/7/2020,0,0,0,85.2401,Xinjiang
Mainland China,3/7/2020,0,0,0,113.9448,Inner Mongolia
Mainland China,3/6/2020,0,0,0,106.1655,Ningxia
US,3/7/2020,0,0,0,-121.9836,"King County, WA"
Kuwait,3/7/2020,0,0,0,47.75,
US,3/7/2020,0,0,0,-73.7949,"Westchester County, NY"
Iraq,3/7/2020,0,0,0,44,
Iceland,3/7/2020,0,0,0,-19.0208,
Thailand,3/7/2020,0,0,0,101,
Greece,3/7/2020,0,0,0,21.8243,
Taiwan,3/6/2020,0,0,0,121,Taiwan
US,3/2/2020,0,0,0,139.638,Unassigned Location (From Diamond Princess)
United Arab Emirates,3/7/2020,0,0,0,54,
India,3/7/2020,0,0,0,78,
US,3/7/2020,0,0,0,-121.9552,"Santa Clara County, CA"
Australia,3/7/2020,0,0,0,151.2093,New South Wales
Canada,3/7/2020,0,0,0,-79.3832,"Toronto, ON"
US,3/7/2020,0,0,0,-121.8339,"Snohomish County, WA"
Denmark,3/6/2020,0,0,0,9.5018,
San Marino,3/7/2020,0,0,0,12.4578,
Lebanon,3/6/2020,0,0,0,35.8623,
Palestine,3/7/2020,0,0,0,35.2332,
Canada,3/7/2020,0,0,0,-123.1207,British Columbia
Israel,3/6/2020,0,0,0,35,
US,3/7/2020,0,0,0,-122.6655,Grand Princess Cruise Ship
Portugal,3/7/2020,0,0,0,-8.2245,
Czech Republic,3/7/2020,0,0,0,15.473,
Ireland,3/6/2020,0,0,0,-7.6921,
Mainland China,2/21/2020,0,0,0,95.9956,Qinghai
Vietnam,3/7/2020,0,0,0,108,
Algeria,3/6/2020,0,0,0,1.6596,
Oman,3/5/2020,0,0,0,57,
Egypt,3/6/2020,0,0,0,30,
Finland,3/6/2020,0,0,0,26,
US,3/7/2020,0,0,0,-118.2437,"Los Angeles, CA"
Australia,3/5/2020,0,0,0,153.4,Queensland
Brazil,3/6/2020,0,0,0,-51.9253,
Ecuador,3/5/2020,0,0,0,-78.1834,
Russia,3/6/2020,0,0,0,90,
Croatia,3/7/2020,0,0,0,15.5,
Australia,3/7/2020,0,0,0,144.9631,Victoria
US,3/7/2020,0,0,0,-74.006,"New York County, NY"
Estonia,3/6/2020,0,0,0,25.0136,
Macau,3/6/2020,0,0,0,113.55,Macau
Azerbaijan,3/7/2020,0,0,0,47.5769,
Romania,3/7/2020,0,0,0,25,
US,3/7/2020,0,0,0,-122.4194,"San Francisco County, CA"
Argentina,3/7/2020,0,0,0,-63.6167,
Qatar,3/4/2020,0,0,0,51.1839,
Australia,3/6/2020,0,0,0,138.6007,South Australia
Slovenia,3/6/2020,0,0,0,14.9955,
Belarus,3/4/2020,0,0,0,27.9534,
Mexico,3/6/2020,0,0,0,-102,
Pakistan,3/6/2020,0,0,0,69.3451,
Philippines,3/7/2020,0,0,0,122,
US,3/7/2020,0,0,0,-87.6976,"Cook County, IL"
French Guiana,3/7/2020,0,0,0,-53.1258,
New Zealand,3/7/2020,0,0,0,174.886,
Poland,3/6/2020,0,0,0,19.1451,
Saudi Arabia,3/5/2020,0,0,0,45,
US,3/7/2020,0,0,0,-95.3103,"Harris County, TX"
US,3/6/2020,0,0,0,-120.8039,"Placer County, CA"
US,3/6/2020,0,0,0,-120.7401,"Unassigned Location, WA"
Chile,3/5/2020,0,0,0,-71.543,
Georgia,3/5/2020,0,0,0,43.3569,
Hungary,3/7/2020,0,0,0,19.5033,
Indonesia,3/6/2020,0,0,0,113.9213,
Senegal,3/4/2020,0,0,0,-14.4524,
US,3/7/2020,0,0,0,-74.077,"Bergen County, NJ"
US,3/7/2020,0,0,0,-73.5594,"Nassau County, NY"
Australia,3/5/2020,0,0,0,115.8605,Western Australia
Bosnia and Herzegovina,3/7/2020,0,0,0,17.6791,
Canada,3/7/2020,0,0,0,-73.5673," Montreal, QC"
Malta,3/7/2020,0,0,0,14.3754,
North Macedonia,3/6/2020,0,0,0,21.7453,
Saint Barthelemy,3/4/2020,0,0,0,-62.8333,
US,3/6/2020,0,0,0,-121.9018,"Contra Costa County, CA"
US,3/7/2020,0,0,0,-104.9389,"Douglas County, CO"
US,3/7/2020,0,0,0,-95.8143,"Fort Bend County, TX"
US,3/7/2020,0,0,0,-84.3963,"Fulton County, GA"
US,3/7/2020,0,0,0,-112.4291,"Maricopa County, AZ"
US,3/6/2020,0,0,0,-77.2405,"Montgomery County, MD"
US,3/4/2020,0,0,0,-117.8531,"Orange County, CA"
US,3/7/2020,0,0,0,-71.4774,"Providence County, RI"
US,3/5/2020,0,0,0,-117.1611,"San Diego County, CA"
US,3/6/2020,0,0,0,-71.0589,"Suffolk County, MA"
US,3/7/2020,0,0,0,-123.1386,"Washington County, OR"
Dominican Republic,3/6/2020,0,0,0,-70.1627,
Luxembourg,3/6/2020,0,0,0,6.1317,
Martinique,3/7/2020,0,0,0,-61.0242,
Morocco,3/5/2020,0,0,0,-7.0926,
US,3/6/2020,0,0,0,-71.1449," Norfolk County, MA"
US,3/7/2020,0,0,0,-121.7195,"Alameda County, CA"
US,3/7/2020,0,0,0,-80.3659,"Broward County, FL"
US,3/6/2020,0,0,0,-104.9903,"Denver County, CO"
US,3/7/2020,0,0,0,-73.3709,"Fairfield County, CT"
US,3/7/2020,0,0,0,-85.2308,"Floyd County, GA"
US,3/3/2020,0,0,0,-71.826,"Grafton County, NH"
US,3/3/2020,0,0,0,-82.3018,"Hillsborough, FL"
US,3/7/2020,0,0,0,-81.9535,"Lee County, FL"
US,3/7/2020,0,0,0,-111.2845,"Pinal County, AZ"
US,3/7/2020,0,0,0,-73.983,"Rockland County, NY"
US,2/27/2020,0,0,0,-121.3542,"Sacramento County, CA"
US,2/3/2020,0,0,0,-120.9876,"San Benito, CA"
US,3/3/2020,0,0,0,-122.3255,"San Mateo, CA"
US,3/7/2020,0,0,0,-73.936,"Saratoga County, NY"
US,3/6/2020,0,0,0,-106.064,"Summit County, CO"
Afghanistan,2/24/2020,0,0,0,65,
Andorra,3/2/2020,0,0,0,1.5218,
Armenia,3/1/2020,0,0,0,45.0382,
Australia,3/2/2020,0,0,0,145.9707,Tasmania
Bhutan,3/6/2020,0,0,0,90.4336,
Cambodia,2/12/2020,0,0,0,104.9167,
Cameroon,3/6/2020,0,0,0,11.5021,
Canada,3/6/2020,0,0,0,-114.0719,"Calgary, Alberta"
Canada,3/7/2020,0,0,0,-113.4938,"Edmonton, Alberta"
Canada,2/12/2020,0,0,0,-81.2453,"London, ON"
Colombia,3/7/2020,0,0,0,-74.2973,
Costa Rica,3/7/2020,0,0,0,-83.7534,
Faroe Islands,3/4/2020,0,0,0,-6.9118,
Gibraltar,3/4/2020,0,0,0,-5.3536,
Jordan,3/3/2020,0,0,0,36.51,
Latvia,3/4/2020,0,0,0,24.6032,
Liechtenstein,3/4/2020,0,0,0,9.55,
Lithuania,2/28/2020,0,0,0,23.8813,
Mainland China,2/12/2020,0,0,0,88.0924,Tibet
Monaco,2/29/2020,0,0,0,7.4167,
Nepal,2/12/2020,0,0,0,84.25,
Nigeria,2/28/2020,0,0,0,8.6753,
Peru,3/6/2020,0,0,0,-75.0152,
Serbia,3/6/2020,0,0,0,21.0059,
Slovakia,3/6/2020,0,0,0,19.699,
South Africa,3/6/2020,0,0,0,22.9375,
Sri Lanka,2/8/2020,0,0,0,81,
Togo,3/7/2020,0,0,0,0.8248,
Tunisia,3/4/2020,0,0,0,9,
US,3/7/2020,0,0,0,-79.7848,"Charleston County, SC"
US,3/6/2020,0,0,0,-79.1781,"Chatham County, NC"
US,3/5/2020,0,0,0,-115.094,"Clark County, NV"
US,3/7/2020,0,0,0,-122.5194,"Clark County, WA"
US,3/7/2020,0,0,0,-84.5641,"Cobb County, GA"
US,3/7/2020,0,0,0,-112.0953,"Davis County, UT"
US,3/6/2020,0,0,0,-75.3879,"Delaware County, PA"
US,3/6/2020,0,0,0,-96.1951,"Douglas County, NE"
US,3/7/2020,0,0,0,-104.4723,"El Paso County, CO"
US,3/6/2020,0,0,0,-84.4803,"Fayette County, KY"
US,3/5/2020,0,0,0,-119.3732,"Grant County, WA"
US,3/7/2020,0,0,0,-157.8584,"Honolulu County, HI"
US,2/21/2020,0,0,0,-123.8695,"Humboldt County, CA"
US,3/7/2020,0,0,0,-122.7647,"Jackson County, OR "
US,3/7/2020,0,0,0,-123.304,"Jefferson County, WA"
US,3/7/2020,0,0,0,-80.5883,"Kershaw County, SC"
US,3/7/2020,0,0,0,-121.6142,"Klamath County, OR"
US,3/7/2020,0,0,0,-119.6963,"Madera County, CA"
US,3/3/2020,0,0,0,-89.4012,"Madison, WI"
US,3/6/2020,0,0,0,-86.1752,"Marion County, IN"
US,3/7/2020,0,0,0,-70.7168,"Middlesex County, MA"
US,3/7/2020,0,0,0,-122.1295,"Pierce County, WA"
US,3/7/2020,0,0,0,-70.7928,"Plymouth County, MA"
US,3/6/2020,0,0,0,-93.0616,"Ramsey County, MN"
US,2/13/2020,0,0,0,-98.4936,"San Antonio, TX"
US,3/7/2020,0,0,0,-122.0308,"Santa Cruz County, CA"
US,3/5/2020,0,0,0,-86.9824,"Santa Rosa County, FL"
US,3/2/2020,0,0,0,-82.5307,"Sarasota, FL"
US,3/2/2020,0,0,0,-122.9888,"Sonoma County, CA"
US,3/7/2020,0,0,0,-95.941,"Tulsa County, OK"
US,3/2/2020,0,0,0,-118.7606,"Umatilla, OR"
US,3/3/2020,0,0,0,-78.5661,"Wake County, NC"
US,3/6/2020,0,0,0,-119.6035,"Washoe County, NV"
US,3/6/2020,0,0,0,-75.2479,"Wayne County, PA"
US,3/5/2020,0,0,0,-86.8622,"Williamson County, TN"
US,3/6/2020,0,0,0,-121.9018,"Yolo County, CA"
Ukraine,3/3/2020,0,0,0,31.1656,
Vatican City,3/6/2020,0,0,0,12.4534,
Australia,2/29/2020,0,0,0,139.638,From Diamond Princess
Australia,3/6/2020,0,0,0,130.8456,Northern Territory
US,2/24/2020,0,0,0,-98.6134,"Lackland, TX (From Diamond Princess)"
US,3/7/2020,0,0,0,-95.4778,"Montgomery County, TX"
US,2/24/2020,0,0,0,-95.9758,"Omaha, NE (From Diamond Princess)"
US,2/24/2020,0,0,0,-121.9399,"Travis, CA (From Diamond Princess)"
Mainland China,3/8/2020,0,0,0,112.2707,Hubei
Italy,3/8/2020,0,0,0,12,
South Korea,3/8/2020,0,0,0,128,
Iran,3/8/2020,0,0,0,53,
Mainland China,3/8/2020,0,0,0,113.4244,Guangdong
Mainland China,3/8/2020,0,0,0,113.614,Henan
Mainland China,3/8/2020,0,0,0,120.0934,Zhejiang
France,3/8/2020,0,0,0,2,
Germany,3/8/2020,0,0,0,9,
Mainland China,3/8/2020,0,0,0,111.7088,Hunan
Mainland China,3/8/2020,0,0,0,117.2264,Anhui
Mainland China,3/8/2020,0,0,0,115.7221,Jiangxi
Mainland China,3/8/2020,0,0,0,118.1498,Shandong
Others,3/6/2020,0,0,0,139.638,Diamond Princess cruise ship
Spain,3/8/2020,0,0,0,-4,
Mainland China,3/8/2020,0,0,0,119.455,Jiangsu
Mainland China,3/8/2020,0,0,0,107.874,Chongqing
Mainland China,3/8/2020,0,0,0,102.7103,Sichuan
Japan,3/8/2020,0,0,0,138,
Mainland China,3/8/2020,0,0,0,127.7615,Heilongjiang
Mainland China,3/8/2020,0,0,0,116.4142,Beijing
Mainland China,3/8/2020,0,0,0,121.4491,Shanghai
Switzerland,3/8/2020,0,0,0,8.2275,
Mainland China,3/7/2020,0,0,0,114.5149,Hebei
Mainland China,3/7/2020,0,0,0,117.9874,Fujian
UK,3/8/2020,0,0,0,-3,
Netherlands,3/8/2020,0,0,0,5.2913,
Mainland China,3/8/2020,0,0,0,108.7881,Guangxi
Mainland China,3/8/2020,0,0,0,108.8701,Shaanxi
Sweden,3/8/2020,0,0,0,16,
Belgium,3/8/2020,0,0,0,4,
Norway,3/8/2020,0,0,0,8.4689,
Mainland China,3/6/2020,0,0,0,101.487,Yunnan
Mainland China,3/8/2020,0,0,0,109.7453,Hainan
Singapore,3/8/2020,0,0,0,103.8333,
Mainland China,3/8/2020,0,0,0,106.8748,Guizhou
Mainland China,3/5/2020,0,0,0,117.323,Tianjin
Mainland China,3/5/2020,0,0,0,112.2922,Shanxi
Mainland China,3/8/2020,0,0,0,122.6085,Liaoning
Mainland China,3/8/2020,0,0,0,103.8343,Gansu
Hong Kong,3/8/2020,0,0,0,114.2,Hong Kong
Austria,3/8/2020,0,0,0,14.5501,
Malaysia,3/8/2020,0,0,0,112.5,
Mainland China,3/6/2020,0,0,0,126.1923,Jilin
Bahrain,3/7/2020,0,0,0,50.55,
US,3/8/2020,0,0,0,-121.9836,"King County, WA"
US,3/8/2020,0,0,0,-73.7949,"Westchester County, NY"
Mainland China,3/8/2020,0,0,0,85.2401,Xinjiang
Mainland China,3/8/2020,0,0,0,113.9448,Inner Mongolia
Mainland China,3/6/2020,0,0,0,106.1655,Ningxia
Greece,3/8/2020,0,0,0,21.8243,
Kuwait,3/8/2020,0,0,0,47.75,
Iraq,3/8/2020,0,0,0,44,
Iceland,3/7/2020,0,0,0,-19.0208,
Thailand,3/7/2020,0,0,0,101,
Egypt,3/8/2020,0,0,0,30,
Taiwan,3/8/2020,0,0,0,121,Taiwan
US,3/2/2020,0,0,0,139.638,Unassigned Location (From Diamond Princess)
United Arab Emirates,3/7/2020,0,0,0,54,
India,3/8/2020,0,0,0,78,
Israel,3/8/2020,0,0,0,35,
Australia,3/8/2020,0,0,0,151.2093,New South Wales
US,3/8/2020,0,0,0,-121.9552,"Santa Clara County, CA"
San Marino,3/8/2020,0,0,0,12.4578,
Denmark,3/8/2020,0,0,0,9.5018,
Lebanon,3/8/2020,0,0,0,35.8623,
Czech Republic,3/8/2020,0,0,0,15.473,
US,3/8/2020,0,0,0,-121.8339,"Snohomish County, WA"
Portugal,3/8/2020,0,0,0,-8.2245,
Vietnam,3/8/2020,0,0,0,108,
Canada,3/8/2020,0,0,0,-79.3832,"Toronto, ON"
Canada,3/8/2020,0,0,0,-123.1207,British Columbia
Finland,3/8/2020,0,0,0,26,
Palestine,3/7/2020,0,0,0,35.2332,
Republic of Ireland,3/8/2020,0,0,0,-7.6921,
US,3/7/2020,0,0,0,-122.6655,Grand Princess Cruise Ship
Brazil,3/8/2020,0,0,0,-51.9253,
Algeria,3/8/2020,0,0,0,1.6596,
Ireland,3/8/2020,0,0,0,-8,
Mainland China,2/21/2020,0,0,0,95.9956,Qinghai
Russia,3/8/2020,0,0,0,90,
Oman,3/5/2020,0,0,0,57,
Slovenia,3/8/2020,0,0,0,14.9955,
Australia,3/8/2020,0,0,0,153.4,Queensland
Qatar,3/8/2020,0,0,0,51.1839,
Romania,3/8/2020,0,0,0,25,
Ecuador,3/8/2020,0,0,0,-78.1834,
US,3/8/2020,0,0,0,-118.2437,"Los Angeles, CA"
Georgia,3/8/2020,0,0,0,43.3569,
Argentina,3/8/2020,0,0,0,-63.6167,
Croatia,3/7/2020,0,0,0,15.5,
US,3/8/2020,0,0,0,-121.9018,"Contra Costa County, CA"
US,3/8/2020,0,0,0,-74.006,"New York County, NY"
Australia,3/7/2020,0,0,0,144.9631,Victoria
Poland,3/8/2020,0,0,0,19.1451,
Saudi Arabia,3/8/2020,0,0,0,45,
Estonia,3/6/2020,0,0,0,25.0136,
Macau,3/6/2020,0,0,0,113.55,Macau
Philippines,3/8/2020,0,0,0,122,
Azerbaijan,3/7/2020,0,0,0,47.5769,
US,3/8/2020,0,0,0,-122.4194,"San Francisco County, CA"
Chile,3/8/2020,0,0,0,-71.543,
US,3/8/2020,0,0,0,-71.0589,"Suffolk County, MA"
US,3/8/2020,0,0,0,-123.1386,"Washington County, OR"
Australia,3/6/2020,0,0,0,138.6007,South Australia
Hungary,3/8/2020,0,0,0,19.5033,
Mexico,3/8/2020,0,0,0,-102,
US,3/8/2020,0,0,0,-87.6976,"Cook County, IL"
US,3/8/2020,0,0,0,-71.2874,"Middlesex County, MA"
Belarus,3/4/2020,0,0,0,27.9534,
Indonesia,3/8/2020,0,0,0,113.9213,
Pakistan,3/8/2020,0,0,0,69.3451,
Peru,3/8/2020,0,0,0,-75.0152,
US,3/8/2020,0,0,0,-95.8143,"Fort Bend County, TX"
US,3/8/2020,0,0,0,-71.1449,"Norfolk County, MA"
Costa Rica,3/8/2020,0,0,0,-83.7534,
Dominican Republic,3/8/2020,0,0,0,-70.1627,
French Guiana,3/7/2020,0,0,0,-53.1258,
New Zealand,3/7/2020,0,0,0,174.886,
US,3/7/2020,0,0,0,-95.3103,"Harris County, TX"
US,3/8/2020,0,0,0,-73.5594,"Nassau County, NY"
US,3/6/2020,0,0,0,-120.8039,"Placer County, CA"
US,3/6/2020,0,0,0,-120.7401,"Unassigned Location, WA"
Afghanistan,3/8/2020,0,0,0,65,
Bulgaria,3/8/2020,0,0,0,25.4858,
Canada,3/8/2020,0,0,0,-73.5673," Montreal, QC"
Maldives,3/8/2020,0,0,0,73.2207,
Senegal,3/8/2020,0,0,0,-14.4524,
US,3/8/2020,0,0,0,-74.077,"Bergen County, NJ"
US,3/8/2020,0,0,0,-71.826,"Grafton County, NH"
US,3/8/2020,0,0,0,-77.2405,"Montgomery County, MD"
US,3/8/2020,0,0,0,-75.3879,"Montgomery County, PA"
US,3/8/2020,0,0,0,-122.1295,"Pierce County, WA"
Australia,3/5/2020,0,0,0,115.8605,Western Australia
Bangladesh,3/8/2020,0,0,0,90.3563,
Bosnia and Herzegovina,3/7/2020,0,0,0,17.6791,
Canada,3/8/2020,0,0,0,-113.4938,"Edmonton, Alberta"
Luxembourg,3/8/2020,0,0,0,6.1317,
Malta,3/8/2020,0,0,0,14.3754,
North Macedonia,3/6/2020,0,0,0,21.7453,
Saint Barthelemy,3/4/2020,0,0,0,-62.8333,
Slovakia,3/8/2020,0,0,0,19.699,
South Africa,3/8/2020,0,0,0,22.9375,
US,3/7/2020,0,0,0,-104.9389,"Douglas County, CO"
US,3/7/2020,0,0,0,-84.3963,"Fulton County, GA"
US,3/7/2020,0,0,0,-112.4291,"Maricopa County, AZ"
US,3/4/2020,0,0,0,-117.8531,"Orange County, CA"
US,3/7/2020,0,0,0,-71.4774,"Providence County, RI"
US,3/5/2020,0,0,0,-117.1611,"San Diego County, CA"
Australia,3/8/2020,0,0,0,145.9707,Tasmania
Cambodia,3/8/2020,0,0,0,104.9167,
Cameroon,3/8/2020,0,0,0,11.5021,
Faroe Islands,3/8/2020,0,0,0,-6.9118,
Latvia,3/8/2020,0,0,0,24.6032,
Martinique,3/7/2020,0,0,0,-61.0242,
Morocco,3/5/2020,0,0,0,-7.0926,
Tunisia,3/8/2020,0,0,0,9.5375,
US,3/7/2020,0,0,0,-121.7195,"Alameda County, CA"
US,3/7/2020,0,0,0,-80.3659,"Broward County, FL"
US,3/8/2020,0,0,0,-115.094,"Clark County, NV"
US,3/6/2020,0,0,0,-104.9903,"Denver County, CO"
US,3/8/2020,0,0,0,-77.2405,"Fairfax County, VA"
US,3/3/2020,0,0,0,-82.3018,"Hillsborough, FL"
US,3/8/2020,0,0,0,-122.7647,"Jackson County, OR "
US,3/8/2020,0,0,0,-81.9535,"Lee County, FL"
US,3/7/2020,0,0,0,-111.2845,"Pinal County, AZ"
US,3/8/2020,0,0,0,-71.0498,"Rockingham County, NH"
US,3/7/2020,0,0,0,-73.983,"Rockland County, NY"
US,2/27/2020,0,0,0,-121.3542,"Sacramento County, CA"
US,2/3/2020,0,0,0,-120.9876,"San Benito, CA"
US,3/3/2020,0,0,0,-122.3255,"San Mateo, CA"
US,3/7/2020,0,0,0,-73.936,"Saratoga County, NY"
US,3/6/2020,0,0,0,-106.064,"Summit County, CO"
US,3/8/2020,0,0,0,-77.0369,"Washington, D.C."
US,3/8/2020,0,0,0,-119.6035,"Washoe County, NV"
Andorra,3/2/2020,0,0,0,1.5218,
Armenia,3/1/2020,0,0,0,45.0382,
Bhutan,3/6/2020,0,0,0,90.4336,
Canada,3/6/2020,0,0,0,-114.0719,"Calgary, Alberta"
Canada,2/12/2020,0,0,0,-81.2453,"London, ON"
Colombia,3/7/2020,0,0,0,-74.2973,
Gibraltar,3/4/2020,0,0,0,-5.3536,
Jordan,3/3/2020,0,0,0,36.51,
Liechtenstein,3/4/2020,0,0,0,9.55,
Lithuania,2/28/2020,0,0,0,23.8813,
Mainland China,2/12/2020,0,0,0,88.0924,Tibet
Moldova,3/8/2020,0,0,0,28.3699,
Monaco,2/29/2020,0,0,0,7.4167,
Nepal,2/12/2020,0,0,0,84.25,
Nigeria,2/28/2020,0,0,0,8.6753,
Paraguay,3/8/2020,0,0,0,-58.4438,
Serbia,3/6/2020,0,0,0,21.0059,
Sri Lanka,2/8/2020,0,0,0,81,
Togo,3/7/2020,0,0,0,0.8248,
US,3/8/2020,0,0,0,-73.1822,"Berkshire County, MA"
US,3/7/2020,0,0,0,-79.7848,"Charleston County, SC"
US,3/6/2020,0,0,0,-79.1781,"Chatham County, NC"
US,3/7/2020,0,0,0,-122.5194,"Clark County, WA"
US,3/7/2020,0,0,0,-84.5641,"Cobb County, GA"
US,3/8/2020,0,0,0,-86.822,"Davidson County, TN"
US,3/7/2020,0,0,0,-112.0953,"Davis County, UT"
US,3/6/2020,0,0,0,-75.3879,"Delaware County, PA"
US,3/6/2020,0,0,0,-96.1951,"Douglas County, NE"
US,3/8/2020,0,0,0,-123.2492,"Douglas County, OR"
US,3/7/2020,0,0,0,-104.4723,"El Paso County, CO"
US,3/8/2020,0,0,0,-73.3709,"Fairfield County, CT"
US,3/6/2020,0,0,0,-84.4803,"Fayette County, KY"
US,3/8/2020,0,0,0,-119.2321,"Fresno County, CA"
US,3/5/2020,0,0,0,-119.3732,"Grant County, WA"
US,3/8/2020,0,0,0,-76.3637,"Harford County, MD"
US,3/8/2020,0,0,0,-86.5401,"Hendricks County, IN"
US,3/7/2020,0,0,0,-157.8584,"Honolulu County, HI"
US,3/8/2020,0,0,0,-74.0535,"Hudson County, NJ"
US,2/21/2020,0,0,0,-123.8695,"Humboldt County, CA"
US,3/7/2020,0,0,0,-123.304,"Jefferson County, WA"
US,3/8/2020,0,0,0,-94.8521,"Johnson County, KS"
US,3/7/2020,0,0,0,-80.5883,"Kershaw County, SC"
US,3/8/2020,0,0,0,-120.9319,"Kittitas County, WA"
US,3/7/2020,0,0,0,-121.6142,"Klamath County, OR"
US,3/7/2020,0,0,0,-119.6963,"Madera County, CA"
US,3/3/2020,0,0,0,-89.4012,"Madison, WI"
US,3/8/2020,0,0,0,-82.3452,"Manatee County, FL"
US,3/6/2020,0,0,0,-86.1752,"Marion County, IN"
US,3/8/2020,0,0,0,-122.5927,"Marion County, OR"
US,3/8/2020,0,0,0,-86.6611,"Okaloosa County, FL"
US,3/7/2020,0,0,0,-70.7928,"Plymouth County, MA"
US,3/8/2020,0,0,0,-85.1479,"Polk County, GA"
US,3/6/2020,0,0,0,-93.0616,"Ramsey County, MN"
US,3/8/2020,0,0,0,-117.3961,"Riverside County, CA"
US,2/13/2020,0,0,0,-98.4936,"San Antonio, TX"
US,3/8/2020,0,0,0,-86.9824,"Santa Rosa County, FL"
US,3/2/2020,0,0,0,-82.5307,"Sarasota, FL"
US,3/8/2020,0,0,0,-89.9253,"Shelby County, TN"
US,3/2/2020,0,0,0,-122.9888,"Sonoma County, CA"
US,3/8/2020,0,0,0,-117.4225,"Spokane County, WA"
US,3/8/2020,0,0,0,-90.4125,"St. Louis County, MO"
US,3/8/2020,0,0,0,-72.6151,"Suffolk County, NY"
US,3/7/2020,0,0,0,-95.941,"Tulsa County, OK"
US,3/8/2020,0,0,0,-74.3118,"Ulster County, NY"
US,3/2/2020,0,0,0,-118.7606,"Umatilla, OR"
US,3/8/2020,0,0,0,-72.7563,"Unassigned Location, VT"
US,3/8/2020,0,0,0,-71.3824,"Unknown Location, MA"
US,3/8/2020,0,0,0,-81.0755,"Volusia County, FL"
US,3/3/2020,0,0,0,-78.5661,"Wake County, NC"
US,3/6/2020,0,0,0,-75.2479,"Wayne County, PA"
US,3/5/2020,0,0,0,-86.8622,"Williamson County, TN"
US,3/6/2020,0,0,0,-121.9018,"Yolo County, CA"
Ukraine,3/3/2020,0,0,0,31.1656,
Vatican City,3/6/2020,0,0,0,12.4534,
Australia,2/29/2020,0,0,0,139.638,From Diamond Princess
Australia,3/6/2020,0,0,0,130.8456,Northern Territory
US,2/24/2020,0,0,0,-98.6134,"Lackland, TX (From Diamond Princess)"
US,3/7/2020,0,0,0,-95.4778,"Montgomery County, TX"
US,2/24/2020,0,0,0,-95.9758,"Omaha, NE (From Diamond Princess)"
US,2/24/2020,0,0,0,-121.9399,"Travis, CA (From Diamond Princess)"
Mainland China,3/9/2020,0,0,0,112.2707,Hubei
Italy,3/9/2020,0,0,0,12,
South Korea,3/9/2020,0,0,0,128,
Iran,3/9/2020,0,0,0,53,
Mainland China,3/9/2020,0,0,0,113.4244,Guangdong
Mainland China,3/8/2020,0,0,0,113.614,Henan
Mainland China,3/9/2020,0,0,0,120.0934,Zhejiang
France,3/9/2020,0,0,0,2,
Germany,3/9/2020,0,0,0,9,
Spain,3/9/2020,0,0,0,-4,
Mainland China,3/9/2020,0,0,0,111.7088,Hunan
Mainland China,3/8/2020,0,0,0,117.2264,Anhui
Mainland China,3/9/2020,0,0,0,115.7221,Jiangxi
Mainland China,3/9/2020,0,0,0,118.1498,Shandong
Others,3/6/2020,0,0,0,139.638,Diamond Princess cruise ship
Mainland China,3/9/2020,0,0,0,119.455,Jiangsu
Mainland China,3/9/2020,0,0,0,107.874,Chongqing
Mainland China,3/9/2020,0,0,0,102.7103,Sichuan
Japan,3/9/2020,0,0,0,138,
Mainland China,3/9/2020,0,0,0,127.7615,Heilongjiang
Mainland China,3/9/2020,0,0,0,116.4142,Beijing
Switzerland,3/9/2020,0,0,0,8.2275,
Mainland China,3/9/2020,0,0,0,121.4491,Shanghai
Netherlands,3/9/2020,0,0,0,5.2913,
UK,3/9/2020,0,0,0,-3,
Mainland China,3/7/2020,0,0,0,114.5149,Hebei
Mainland China,3/7/2020,0,0,0,117.9874,Fujian
Mainland China,3/9/2020,0,0,0,108.7881,Guangxi
Sweden,3/9/2020,0,0,0,16,
Mainland China,3/8/2020,0,0,0,108.8701,Shaanxi
Belgium,3/9/2020,0,0,0,4,
Norway,3/9/2020,0,0,0,8.4689,
Mainland China,3/6/2020,0,0,0,101.487,Yunnan
Mainland China,3/8/2020,0,0,0,109.7453,Hainan
Singapore,3/8/2020,0,0,0,103.8333,
Mainland China,3/9/2020,0,0,0,106.8748,Guizhou
Mainland China,3/9/2020,0,0,0,117.323,Tianjin
Mainland China,3/9/2020,0,0,0,112.2922,Shanxi
Austria,3/9/2020,0,0,0,14.5501,
Mainland China,3/8/2020,0,0,0,122.6085,Liaoning
Mainland China,3/9/2020,0,0,0,103.8343,Gansu
Malaysia,3/9/2020,0,0,0,112.5,
Hong Kong,3/9/2020,0,0,0,114.2,Hong Kong
US,3/9/2020,0,0,0,-73.7949,"Westchester County, NY"
Bahrain,3/9/2020,0,0,0,50.55,
Mainland China,3/9/2020,0,0,0,126.1923,Jilin
